asset,window_size,end_date,edge_prob_pe_to_fr,mean_effect_pe_to_fr,is_robust,n_obs,pe_position
XLY,200,2019-03-12,0.005,-0.0006417013611139765,False,199,5
XLY,200,2019-05-10,0.0,0.0,False,199,2
XLY,200,2019-07-11,0.0,0.0,False,199,4
XLY,200,2019-09-10,0.0,0.0,False,199,4
XLY,200,2019-11-07,0.0,0.0,False,199,5
XLY,200,2020-01-09,0.02,-0.004156773123546354,False,199,5
XLY,200,2020-03-11,0.075,-0.0027220738639547664,False,199,1
XLY,200,2020-05-11,0.005,-0.0024050558585604867,False,199,5
XLY,200,2020-07-10,0.035,-0.0056178175947944045,False,199,1
XLY,200,2020-09-09,0.125,-0.02693672205390122,False,199,2
XLY,200,2020-11-06,0.045,-0.011816008355473806,False,199,2
XLY,200,2021-01-08,0.005,-0.0009239318246288994,False,199,1
XLY,200,2021-03-11,0.12,-0.019904784714029067,False,199,1
XLY,200,2021-05-11,0.015,-0.0024633303203495417,False,199,1
XLY,200,2021-07-12,0.145,-0.023769533077460415,False,199,1
XLY,200,2021-09-09,0.025,-0.004777381198858147,False,199,1
XLY,200,2021-11-08,0.0,0.0,False,199,2
XLY,200,2022-01-07,0.005,0.0007308519003919442,False,199,4
XLY,200,2022-03-10,0.03,0.004811457426956614,False,199,5
XLY,200,2022-05-10,0.075,0.012103060155197323,False,199,4
XLY,200,2022-07-12,0.02,0.003354728824337178,False,199,1
XLY,200,2022-09-09,0.03,0.006060439708296443,False,199,3
XLY,200,2022-11-08,0.045,0.00992590631920896,False,199,1
XLY,200,2023-01-10,0.01,-0.0003421855556577842,False,199,1
XLY,200,2023-03-13,0.035,-0.0021291342623068472,False,199,2
XLY,200,2023-05-11,0.055,-0.012816430681068271,False,199,5
XLY,200,2023-07-13,0.075,-0.015358364865107272,False,199,5
XLY,200,2023-09-12,0.0,0.0,False,199,5
XLY,200,2023-11-09,0.01,-0.0016964226628838858,False,199,1
XLY,200,2024-01-11,0.0,0.0,False,199,5
XLY,200,2024-03-13,0.005,-0.001284948458639014,False,199,5
XLY,200,2024-05-13,0.015,-0.003467687437763983,False,199,2
XLY,200,2024-07-15,0.005,-0.001141796596474676,False,199,2
XLY,200,2024-09-12,0.005,0.0007402611137378354,False,199,2
XLY,200,2024-11-11,0.0,0.0,False,199,2
XLY,200,2025-01-14,0.005,0.000603842134701169,False,199,4
XLY,200,2025-03-17,0.005,0.0007471636024139625,False,199,4
XLY,200,2025-05-15,0.04,-0.006765733130291957,False,199,4
XLY,200,2025-07-17,0.03,-0.005017769377720307,False,199,4
XLY,200,2025-09-16,0.035,-0.0025132773175643667,False,199,4
XLY,200,2025-11-13,0.055,-0.005619808586846401,False,199,4
SPY,200,1999-05-10,0.02,0.004061690437705831,False,199,3
SPY,200,1999-07-09,0.03,0.005834429662853658,False,199,1
SPY,200,1999-09-08,0.005,0.0009987534588161004,False,199,1
SPY,200,1999-11-05,0.005,-0.0009087444332036323,False,199,4
SPY,200,2000-01-06,0.0,0.0,False,199,3
SPY,200,2000-03-08,0.01,0.00010658828478906743,False,199,5
SPY,200,2000-05-08,0.02,-0.0032554299199823735,False,199,5
SPY,200,2000-07-07,0.0,0.0,False,199,5
SPY,200,2000-09-06,0.095,-0.02529015057341659,False,199,5
SPY,200,2000-11-03,0.005,-0.0006512255248968513,False,199,5
SPY,200,2001-01-05,0.005,0.001035380175570693,False,199,4
SPY,200,2001-03-08,0.04,-0.008576280380375221,False,199,3
SPY,200,2001-05-08,0.005,-0.0007640043825857758,False,199,4
SPY,200,2001-07-09,0.035,-0.007890130436004068,False,199,3
SPY,200,2001-09-06,0.04,-0.0070873503913847224,False,199,4
SPY,200,2001-11-09,0.03,-0.0062724638058216774,False,199,4
SPY,200,2002-01-11,0.155,-0.03352502013879839,False,199,4
SPY,200,2002-03-14,0.28,-0.05668954308942599,False,199,2
SPY,200,2002-05-14,0.295,-0.06331920768661913,False,199,2
SPY,200,2002-07-15,0.405,-0.07371015747195753,False,199,1
SPY,200,2002-09-12,0.095,-0.015033177121978585,False,199,4
SPY,200,2002-11-11,0.0,0.0,False,199,4
SPY,200,2003-01-13,0.015,0.004212367285533868,False,199,5
SPY,200,2003-03-14,0.005,0.002279845723315798,False,199,5
SPY,200,2003-05-14,0.025,-0.003910796699802611,False,199,2
SPY,200,2003-07-15,0.06,-0.009710910085373229,False,199,3
SPY,200,2003-09-12,0.095,-0.018849540483507822,False,199,3
SPY,200,2003-11-11,0.015,-0.0010975867394537285,False,199,4
SPY,200,2004-01-13,0.005,-0.0009442338820001905,False,199,2
SPY,200,2004-03-15,0.085,0.014265203039535905,False,199,4
SPY,200,2004-05-13,0.08,0.016731089682031484,False,199,2
SPY,200,2004-07-15,0.04,0.008021080454385422,False,199,4
SPY,200,2004-09-14,0.005,0.0010247519594736444,False,199,4
SPY,200,2004-11-11,0.0,0.0,False,199,2
SPY,200,2005-01-12,0.0,0.0,False,199,2
SPY,200,2005-03-15,0.005,-0.0008016125985136033,False,199,2
SPY,200,2005-05-13,0.0,0.0,False,199,4
SPY,200,2005-07-14,0.0,0.0,False,199,5
SPY,200,2005-09-13,0.005,0.0008961737653571751,False,199,5
SPY,200,2005-11-10,0.015,0.0028991663673425504,False,199,4
SPY,200,2006-01-12,0.0,0.0,False,199,5
SPY,200,2006-03-15,0.02,-0.003327225226879895,False,199,3
SPY,200,2006-05-15,0.005,0.0017216540465518346,False,199,2
SPY,200,2006-07-14,0.01,-3.856912614367727e-05,False,199,5
SPY,200,2006-09-13,0.01,-0.0015068136875590731,False,199,5
SPY,200,2006-11-10,0.02,0.0028282426897134295,False,199,1
SPY,200,2007-01-16,0.095,0.018259816566017717,False,199,1
SPY,200,2007-03-16,0.155,0.02653863445152684,False,199,3
SPY,200,2007-05-16,0.0,0.0,False,199,4
SPY,200,2007-07-17,0.0,0.0,False,199,5
SPY,200,2007-09-14,0.02,-0.004005424082426108,False,199,5
SPY,200,2007-11-13,0.09,-0.01715486164074481,False,199,3
SPY,200,2008-01-15,0.055,-0.009079987632572267,False,199,4
SPY,200,2008-03-17,0.005,0.0013382526316242974,False,199,1
SPY,200,2008-05-15,0.025,0.004223613056291099,False,199,1
SPY,200,2008-07-16,0.115,0.02707943949233977,False,199,3
SPY,200,2008-09-15,0.18,0.03991795410977186,False,199,5
SPY,200,2008-11-12,0.05,-0.006786855384550623,False,199,5
SPY,200,2009-01-14,0.02,0.004364264458615359,False,199,5
SPY,200,2009-03-17,0.0,0.0,False,199,4
SPY,200,2009-05-15,0.015,-0.002762629451817037,False,199,5
SPY,200,2009-07-16,0.035,-0.004852514066937317,False,199,4
SPY,200,2009-09-15,0.045,-0.011100355481763989,False,199,5
SPY,200,2009-11-12,0.04,-0.00794999396085046,False,199,5
SPY,200,2010-01-14,0.0,0.0,False,199,5
SPY,200,2010-03-17,0.065,0.01255867237847775,False,199,4
SPY,200,2010-05-17,0.03,0.0062932134548574796,False,199,4
SPY,200,2010-07-16,0.0,0.0,False,199,4
SPY,200,2010-09-15,0.01,-0.0020861100426046732,False,199,1
SPY,200,2010-11-12,0.035,-0.00729624535978533,False,199,1
SPY,200,2011-01-13,0.05,-0.010112849174118562,False,199,4
SPY,200,2011-03-16,0.035,-0.00628893913193676,False,199,4
SPY,200,2011-05-16,0.03,-0.006720356302569757,False,199,2
SPY,200,2011-07-15,0.0,0.0,False,199,1
SPY,200,2011-09-14,0.01,-0.0024148357486962566,False,199,4
SPY,200,2011-11-11,0.07,-0.016801336337004785,False,199,5
SPY,200,2012-01-13,0.005,0.0009088286351558622,False,199,4
SPY,200,2012-03-15,0.035,-0.001453609414359917,False,199,4
SPY,200,2012-05-15,0.045,0.006459011148009179,False,199,4
SPY,200,2012-07-16,0.075,0.014288338362930008,False,199,4
SPY,200,2012-09-13,0.01,0.0014908323961667536,False,199,3
SPY,200,2012-11-14,0.015,0.0026436717643022823,False,199,5
SPY,200,2013-01-16,0.01,0.001843006027106484,False,199,5
SPY,200,2013-03-19,0.01,0.0020451245919364315,False,199,5
SPY,200,2013-05-17,0.025,-0.004893242079788869,False,199,5
SPY,200,2013-07-18,0.01,-0.0018194372406768289,False,199,2
SPY,200,2013-09-17,0.01,-0.002045553345986671,False,199,2
SPY,200,2013-11-14,0.015,0.002797864987975674,False,200,1
SPY,200,2014-01-16,0.03,0.006875209425204079,False,199,5
SPY,200,2014-03-19,0.005,0.0014606909159794986,False,199,4
SPY,200,2014-05-19,0.045,0.008696799534404255,False,199,4
SPY,200,2014-07-18,0.005,0.0009335139032020227,False,199,4
SPY,200,2014-09-17,0.005,0.0007334433371536705,False,199,3
SPY,200,2014-11-14,0.0,0.0,False,199,4
SPY,200,2015-01-16,0.0,0.0,False,199,1
SPY,200,2015-03-19,0.0,0.0,False,199,1
SPY,200,2015-05-19,0.0,0.0,False,199,1
SPY,200,2015-07-20,0.0,0.0,False,199,2
SPY,200,2015-09-17,0.06,0.011608516795532738,False,199,4
SPY,200,2015-11-16,0.025,0.008634617810331847,False,199,5
SPY,200,2016-01-19,0.015,0.006516134320288361,False,199,5
SPY,200,2016-03-18,0.0,0.0,False,199,5
SPY,200,2016-05-18,0.0,0.0,False,199,5
SPY,200,2016-07-19,0.005,0.0007079301680827345,False,199,5
SPY,200,2016-09-16,0.005,-0.0005514009100352012,False,199,2
SPY,200,2016-11-15,0.015,0.003543106519693328,False,199,1
SPY,200,2017-01-18,0.02,0.004072780052807882,False,199,1
SPY,200,2017-03-20,0.0,0.0,False,199,4
SPY,200,2017-05-18,0.0,0.0,False,199,2
SPY,200,2017-07-19,0.015,-0.002086336745748114,False,199,4
SPY,200,2017-09-18,0.0,0.0,False,199,1
SPY,200,2017-11-15,0.005,-0.0007856132127709177,False,199,5
SPY,200,2018-01-18,0.0,0.0,False,199,2
SPY,200,2018-03-20,0.0,0.0,False,199,5
SPY,200,2018-05-18,0.07,0.01751587238521711,False,199,5
SPY,200,2018-07-19,0.075,0.021605974213153065,False,199,4
SPY,200,2018-09-18,0.08,0.020155971148492505,False,199,4
SPY,200,2018-11-15,0.085,0.01788254538321219,False,199,5
SPY,200,2019-01-18,0.015,0.0027202226681562074,False,199,5
SPY,200,2019-03-21,0.02,0.004140344773499575,False,199,4
SPY,200,2019-05-21,0.015,0.0025725122307735126,False,199,5
SPY,200,2019-07-22,0.105,0.02276447938150927,False,199,5
SPY,200,2019-09-19,0.05,0.009688922394844895,False,199,2
SPY,200,2019-11-18,0.105,0.02344405160302809,False,199,2
SPY,200,2020-01-21,0.065,0.011994317549186492,False,199,2
SPY,200,2020-03-20,0.2,-0.011559302218521018,False,199,3
SPY,200,2020-05-20,0.005,-0.00033096823207045303,False,199,4
SPY,200,2020-07-21,0.005,-0.00024482706820101144,False,199,5
SPY,200,2020-09-18,0.0,0.0,False,199,4
SPY,200,2020-11-17,0.01,-0.0009172203913680607,False,199,4
SPY,200,2021-01-20,0.01,-0.0016409753529645803,False,199,1
SPY,200,2021-03-22,0.0,0.0,False,199,3
SPY,200,2021-05-20,0.0,0.0,False,199,3
SPY,200,2021-07-21,0.01,0.0022060805765829116,False,199,5
SPY,200,2021-09-20,0.0,0.0,False,199,4
SPY,200,2021-11-17,0.005,0.0009893844813840564,False,199,1
SPY,200,2022-01-19,0.0,0.0,False,199,1
SPY,200,2022-03-21,0.0,0.0,False,199,1
SPY,200,2022-05-19,0.01,-0.0018233961898514578,False,199,4
SPY,200,2022-07-21,0.04,-0.007842297610748044,False,199,2
SPY,200,2022-09-20,0.015,-0.0027761388107066525,False,199,4
SPY,200,2022-11-17,0.035,-0.00774680413505773,False,199,5
SPY,200,2023-01-20,0.005,-0.0013336104571734704,False,199,2
SPY,200,2023-03-22,0.0,0.0,False,199,5
SPY,200,2023-05-22,0.01,-0.001317366002859989,False,199,4
SPY,200,2023-07-24,0.005,-0.0007595279529012636,False,199,3
SPY,200,2023-09-21,0.045,-0.00791967366037066,False,199,1
SPY,200,2023-11-20,0.005,-0.0008301186024420331,False,199,2
SPY,200,2024-01-23,0.045,0.01208878520974993,False,199,2
SPY,200,2024-03-22,0.05,0.011330948043790638,False,199,4
SPY,200,2024-05-22,0.015,0.002733853369602851,False,199,4
SPY,200,2024-07-24,0.01,0.001436888144713787,False,199,2
SPY,200,2024-09-23,0.02,-0.004957662100531591,False,199,3
SPY,200,2024-11-20,0.0,0.0,False,199,2
SPY,200,2025-01-24,0.005,0.0005782807658372675,False,199,3
SPY,200,2025-03-26,0.02,-0.0049208785860920925,False,199,2
SPY,200,2025-05-27,0.115,-0.020553356460434505,False,199,2
SPY,200,2025-07-28,0.05,-0.007900509729388067,False,199,2
SPY,200,2025-09-25,0.12,-0.023586474971164496,False,199,2
SPY,200,2025-11-24,0.065,-0.005192845149849241,False,199,2
QQQ,200,2000-07-12,0.075,0.011611417936337862,False,199,4
QQQ,200,2000-09-11,0.05,0.006474805668910385,False,199,2
QQQ,200,2000-11-08,0.23,0.045156784742059156,False,199,2
QQQ,200,2001-01-10,0.365,0.06518514202429032,False,199,5
QQQ,200,2001-03-13,0.05,0.008888761369788663,False,199,3
QQQ,200,2001-05-11,0.17,0.03180782253963133,False,199,3
QQQ,200,2001-07-12,0.015,-0.0034047663380202178,False,199,1
QQQ,200,2001-09-17,0.01,0.002610244200733464,False,199,4
QQQ,200,2001-11-14,0.09,0.019643691497922566,False,199,2
QQQ,200,2002-01-16,0.02,0.0038032136032434406,False,199,1
QQQ,200,2002-03-19,0.005,-0.0007783376469358904,False,199,2
QQQ,200,2002-05-17,0.01,-0.002522155719785208,False,199,1
QQQ,200,2002-07-18,0.15,-0.029083551508800737,False,199,3
QQQ,200,2002-09-17,0.195,-0.03735506490700336,False,199,4
QQQ,200,2002-11-14,0.135,-0.020255433867671632,False,199,2
QQQ,200,2003-01-16,0.075,-0.011485422410488985,False,199,4
QQQ,200,2003-03-19,0.005,0.0008952446181895807,False,199,5
QQQ,200,2003-05-19,0.01,0.0023737796389453943,False,199,5
QQQ,200,2003-07-18,0.005,-0.0009165157083266312,False,199,2
QQQ,200,2003-09-17,0.03,-0.004799544797794567,False,199,2
QQQ,200,2003-11-14,0.05,-0.010305811265410287,False,199,1
QQQ,200,2004-01-16,0.025,-0.005038410876504167,False,199,5
QQQ,200,2004-03-18,0.0,0.0,False,199,5
QQQ,200,2004-05-18,0.02,0.004011069319155742,False,199,5
QQQ,200,2004-07-20,0.04,0.004531588982745498,False,199,5
QQQ,200,2004-09-17,0.025,0.005118565898038827,False,199,3
QQQ,200,2004-11-16,0.02,0.004604616184376608,False,199,5
QQQ,200,2005-01-18,0.0,0.0,False,199,5
QQQ,200,2005-03-18,0.015,-0.0025442375431171836,False,199,4
QQQ,200,2005-05-18,0.095,-0.017266367901470497,False,199,5
QQQ,200,2005-07-19,0.15,-0.027996040220122493,False,199,4
QQQ,200,2005-09-16,0.095,-0.019275268618934863,False,199,5
QQQ,200,2005-11-15,0.035,-0.00682355803740903,False,199,4
QQQ,200,2006-01-18,0.015,-0.0024137542625818228,False,199,1
QQQ,200,2006-03-20,0.01,-9.715636791280332e-05,False,199,1
QQQ,200,2006-05-18,0.0,0.0,False,199,4
QQQ,200,2006-07-19,0.065,-0.014021193036790556,False,199,1
QQQ,200,2006-09-18,0.17,-0.0383160383755385,False,199,1
QQQ,200,2006-11-15,0.175,-0.04166483814424933,False,199,1
QQQ,200,2007-01-19,0.135,-0.033201308770073996,False,199,5
QQQ,200,2007-03-21,0.01,-0.002113632854644647,False,199,5
QQQ,200,2007-05-21,0.0,0.0,False,199,4
QQQ,200,2007-07-20,0.0,0.0,False,199,4
QQQ,200,2007-09-19,0.0,0.0,False,199,3
QQQ,200,2007-11-16,0.0,0.0,False,199,5
QQQ,200,2008-01-18,0.0,0.0,False,199,2
QQQ,200,2008-03-20,0.0,0.0,False,199,4
QQQ,200,2008-05-20,0.0,0.0,False,199,4
QQQ,200,2008-07-21,0.0,0.0,False,199,4
QQQ,200,2008-09-18,0.0,0.0,False,199,1
QQQ,200,2008-11-17,0.03,-0.005021481591608935,False,199,4
QQQ,200,2009-01-20,0.0,0.0,False,199,4
QQQ,200,2009-03-20,0.085,-0.016242324142059228,False,199,3
QQQ,200,2009-05-20,0.03,-0.007002083189399646,False,199,4
QQQ,200,2009-07-21,0.0,0.0,False,199,5
QQQ,200,2009-09-18,0.005,-0.0012511801124201118,False,199,2
QQQ,200,2009-11-17,0.0,0.0,False,199,1
QQQ,200,2010-01-20,0.01,-0.00010045707769316847,False,199,1
QQQ,200,2010-03-22,0.01,0.0017101890269892244,False,199,4
QQQ,200,2010-05-20,0.02,0.0030246978984747835,False,199,1
QQQ,200,2010-07-21,0.0,0.0,False,199,1
QQQ,200,2010-09-20,0.0,0.0,False,199,1
QQQ,200,2010-11-17,0.005,-0.001084504291918911,False,199,5
QQQ,200,2011-01-19,0.055,0.006834248131934867,False,199,4
QQQ,200,2011-03-21,0.175,-0.036904755359274205,False,199,5
QQQ,200,2011-05-19,0.065,-0.016032075519538634,False,199,4
QQQ,200,2011-07-20,0.03,-0.007069741963564935,False,199,4
QQQ,200,2011-09-19,0.015,-0.002590665333726961,False,199,4
QQQ,200,2011-11-16,0.0,0.0,False,199,2
QQQ,200,2012-01-19,0.005,0.0009986452317361349,False,199,2
QQQ,200,2012-03-20,0.0,0.0,False,199,2
QQQ,200,2012-05-18,0.01,0.0012840504839590466,False,199,1
QQQ,200,2012-07-19,0.0,0.0,False,199,2
QQQ,200,2012-09-18,0.0,0.0,False,199,3
QQQ,200,2012-11-19,0.01,-0.001928400399107505,False,199,2
QQQ,200,2013-01-22,0.02,-0.003212777073365589,False,199,1
QQQ,200,2013-03-22,0.05,-0.009290663335921226,False,199,4
QQQ,200,2013-05-22,0.135,-0.029163778063272243,False,199,5
QQQ,200,2013-07-23,0.09,-0.01614253806614467,False,199,5
QQQ,200,2013-09-20,0.04,-0.006499834202572494,False,199,2
QQQ,200,2013-11-19,0.0,0.0,False,200,3
QQQ,200,2014-01-22,0.11,0.020054128126023144,False,199,2
QQQ,200,2014-03-24,0.1,0.018289132720510134,False,199,5
QQQ,200,2014-05-22,0.09,0.016108656061654313,False,199,5
QQQ,200,2014-07-23,0.17,0.03184971680007396,False,199,1
QQQ,200,2014-09-22,0.09,0.018225290745409763,False,199,4
QQQ,200,2014-11-19,0.02,0.0029429099671175974,False,199,1
QQQ,200,2015-01-22,0.01,0.0015845913122316472,False,199,2
QQQ,200,2015-03-24,0.0,0.0,False,199,3
QQQ,200,2015-05-22,0.01,-0.0013025845265130487,False,199,1
QQQ,200,2015-07-23,0.015,0.0025447872399621757,False,199,1
QQQ,200,2015-09-22,0.005,-0.001076798601845565,False,199,2
QQQ,200,2015-11-19,0.005,-0.0010054688532151524,False,199,5
QQQ,200,2016-01-22,0.01,0.0012450161069139818,False,199,2
QQQ,200,2016-03-23,0.005,-0.0010252491053179189,False,199,3
QQQ,200,2016-05-23,0.005,-0.0009433866643828691,False,199,5
QQQ,200,2016-07-22,0.005,0.0007738460871037336,False,199,4
QQQ,200,2016-09-21,0.0,0.0,False,199,3
QQQ,200,2016-11-18,0.005,0.0008482275956226478,False,199,2
QQQ,200,2017-01-23,0.0,0.0,False,199,5
QQQ,200,2017-03-23,0.0,0.0,False,199,4
QQQ,200,2017-05-23,0.0,0.0,False,199,4
QQQ,200,2017-07-24,0.0,0.0,False,199,3
QQQ,200,2017-09-21,0.0,0.0,False,199,5
QQQ,200,2017-11-20,0.0,0.0,False,199,3
QQQ,200,2018-01-23,0.0,0.0,False,199,5
QQQ,200,2018-03-23,0.0,0.0,False,199,5
QQQ,200,2018-05-23,0.2,0.05076637056701214,False,199,1
QQQ,200,2018-07-24,0.0,0.0,False,199,1
QQQ,200,2018-09-21,0.11,0.02251894497109594,False,199,1
QQQ,200,2018-11-20,0.23,0.04583082531083681,False,199,2
QQQ,200,2019-01-24,0.01,0.0027932828497766638,False,199,2
QQQ,200,2019-03-26,0.02,0.007796737081061163,False,199,1
QQQ,200,2019-05-24,0.03,0.008989089912033349,False,199,1
QQQ,200,2019-07-25,0.03,0.007557549376444635,False,199,1
QQQ,200,2019-09-24,0.0,0.0,False,199,5
QQQ,200,2019-11-21,0.005,-0.0010251212495106241,False,199,2
QQQ,200,2020-01-24,0.0,0.0,False,199,1
QQQ,200,2020-03-25,0.0,0.0,False,199,5
QQQ,200,2020-05-26,0.0,0.0,False,199,5
QQQ,200,2020-07-24,0.0,0.0,False,199,5
QQQ,200,2020-09-23,0.025,-0.0036265294762735214,False,199,4
QQQ,200,2020-11-20,0.0,0.0,False,199,4
QQQ,200,2021-01-25,0.005,-0.0005186870737644035,False,199,1
QQQ,200,2021-03-25,0.005,-0.0007573872057290976,False,199,1
QQQ,200,2021-05-25,0.0,0.0,False,199,1
QQQ,200,2021-07-26,0.07,-0.013208440465527155,False,199,4
QQQ,200,2021-09-23,0.01,0.0012933374773271894,False,199,3
QQQ,200,2021-11-22,0.015,0.002296928497530837,False,199,3
QQQ,200,2022-01-24,0.005,0.0007412756159811768,False,199,5
QQQ,200,2022-03-24,0.025,-0.002311233404578821,False,199,1
QQQ,200,2022-05-24,0.0,0.0,False,199,5
QQQ,200,2022-07-26,0.02,-0.0009306815683301767,False,199,4
QQQ,200,2022-09-23,0.01,-0.0018707883288564555,False,199,5
QQQ,200,2022-11-22,0.015,0.002999587139381833,False,199,1
QQQ,200,2023-01-25,0.01,0.0020998544070989383,False,199,5
QQQ,200,2023-03-27,0.015,-0.002763188809348984,False,199,3
QQQ,200,2023-05-25,0.03,0.004836566663970216,False,199,3
QQQ,200,2023-07-27,0.04,-0.009865508455948004,False,199,2
QQQ,200,2023-09-26,0.01,-0.0009694610705594318,False,199,2
QQQ,200,2023-11-24,0.08,0.0169013421278081,False,200,4
QQQ,200,2024-01-26,0.125,0.030489072761810756,False,199,5
QQQ,200,2024-03-27,0.305,0.08428545505060774,False,199,4
QQQ,200,2024-05-28,0.185,0.0463809378781453,False,199,5
QQQ,200,2024-07-29,0.3,0.07441183903322768,False,199,3
QQQ,200,2024-09-26,0.025,0.005842611093329022,False,199,4
QQQ,200,2024-11-25,0.005,-0.0012260822742136473,False,199,1
QQQ,200,2025-01-29,0.0,0.0,False,199,4
QQQ,200,2025-03-31,0.01,0.0013082279145911501,False,199,2
QQQ,200,2025-05-30,0.0,0.0,False,199,1
QQQ,200,2025-07-31,0.0,0.0,False,199,1
QQQ,200,2025-09-30,0.005,-0.00027852948184006266,False,199,2
QQQ,200,2025-11-28,0.035,0.004052383480928166,False,199,1
IWM,200,2001-10-05,0.0,0.0,False,199,5
IWM,200,2001-12-05,0.0,0.0,False,199,5
IWM,200,2002-02-06,0.0,0.0,False,199,5
IWM,200,2002-04-09,0.01,-0.0011544610678787311,False,199,3
IWM,200,2002-06-07,0.01,-0.0016365890788538982,False,199,1
IWM,200,2002-08-07,0.145,-0.0287887094010524,False,199,4
IWM,200,2002-10-07,0.08,-0.01699033576952817,False,199,4
IWM,200,2002-12-05,0.05,-0.010883790326963703,False,199,1
IWM,200,2003-02-06,0.025,-0.004812288102718553,False,199,1
IWM,200,2003-04-08,0.18,0.059603785722707005,False,199,2
IWM,200,2003-06-09,0.01,0.0017446246477133094,False,199,3
IWM,200,2003-08-07,0.03,0.005951053827371135,False,199,1
IWM,200,2003-10-07,0.025,0.0036801332811940944,False,199,3
IWM,200,2003-12-05,0.015,-0.0024343845621959364,False,199,5
IWM,200,2004-02-06,0.005,-0.0007064459620284323,False,199,5
IWM,200,2004-04-07,0.055,-0.010678759684197023,False,199,5
IWM,200,2004-06-08,0.0,0.0,False,199,5
IWM,200,2004-08-09,0.015,0.002508276349966561,False,199,5
IWM,200,2004-10-07,0.02,0.0005303183977259126,False,199,1
IWM,200,2004-12-07,0.015,0.006815927024474386,False,199,2
IWM,200,2005-02-07,0.055,0.010059294340832456,False,199,1
IWM,200,2005-04-08,0.235,0.042915000342088554,False,199,1
IWM,200,2005-06-08,0.01,0.0020451710965443608,False,199,3
IWM,200,2005-08-08,0.02,0.004102541452352609,False,199,5
IWM,200,2005-10-06,0.005,0.0009406338956178401,False,199,5
IWM,200,2005-12-06,0.0,0.0,False,199,1
IWM,200,2006-02-07,0.0,0.0,False,199,3
IWM,200,2006-04-07,0.005,0.0007125907027588474,False,199,5
IWM,200,2006-06-08,0.0,0.0,False,199,5
IWM,200,2006-08-08,0.0,0.0,False,199,4
IWM,200,2006-10-06,0.0,0.0,False,199,2
IWM,200,2006-12-06,0.0,0.0,False,199,2
IWM,200,2007-02-08,0.0,0.0,False,199,2
IWM,200,2007-04-11,0.0,0.0,False,199,1
IWM,200,2007-06-11,0.0,0.0,False,199,5
IWM,200,2007-08-09,0.03,-0.004629773342259561,False,199,3
IWM,200,2007-10-09,0.005,-0.0006880878057571202,False,199,1
IWM,200,2007-12-07,0.005,-0.0006518841942869677,False,199,1
